 18 1001
Lastname Firstname
NCAR Research Aviation Facility
75973 14.482323 -159.478394 1265.000000
75974 14.481182 -159.479095 1256.250000
75975 14.480043 -159.479828 1246.449951
75976 14.478903 -159.480530 1236.599976
75977 14.477763 -159.481262 1227.050049
75978 14.476625 -159.481979 1218.250000
75979 14.475489 -159.482697 1209.800049
75980 14.474352 -159.483429 1201.900024
75981 14.473216 -159.484146 1194.500000
75982 14.472080 -159.484863 1187.349976
75983 14.470944 -159.485596 1180.500000
75984 14.469810 -159.486298 1173.500000
75985 14.468677 -159.487030 1166.099976
75986 14.467545 -159.487762 1158.199951
75987 14.466413 -159.488464 1150.550049
75988 14.465281 -159.489197 1142.500000
75989 14.464149 -159.489914 1133.899902
75990 14.463017 -159.490631 1125.300049
75991 14.461882 -159.491333 1117.449951
75992 14.460744 -159.492065 1111.150024
75993 14.459606 -159.492767 1106.150024
75994 14.458467 -159.493500 1101.449951
75995 14.457330 -159.494202 1096.000000
75996 14.456194 -159.494934 1089.050049
75997 14.455057 -159.495636 1080.400024
75998 14.453919 -159.496368 1071.100098
75999 14.452780 -159.497070 1061.850098
76000 14.451637 -159.497803 1053.650024
76001 14.450495 -159.498505 1046.300049
76002 14.449355 -159.499237 1039.050049
76003 14.448215 -159.499939 1031.400024
76004 14.447077 -159.500671 1023.050049
76005 14.445938 -159.501404 1014.250000
76006 14.444799 -159.502106 1005.400024
76007 14.443659 -159.502838 996.949951
76008 14.442518 -159.503540 989.049988
76009 14.441377 -159.504272 982.049988
76010 14.440236 -159.504974 975.150024
76011 14.439096 -159.505707 967.650024
76012 14.437959 -159.506439 959.549988
76013 14.436822 -159.507141 950.949951
76014 14.435684 -159.507874 942.250000
76015 14.434546 -159.508575 933.900024
76016 14.433409 -159.509308 926.250000
76017 14.432271 -159.510010 918.900024
76018 14.431133 -159.510742 911.500000
76019 14.429997 -159.511444 903.799988
76020 14.428862 -159.512177 895.799988
76021 14.427726 -159.512878 887.849976
76022 14.426591 -159.513611 879.900024
76023 14.425456 -159.514313 871.900024
76024 14.424322 -159.515030 863.900024
76025 14.423188 -159.515747 856.000000
76026 14.422055 -159.516449 848.049988
76027 14.420923 -159.517181 840.049988
76028 14.419790 -159.517883 832.199951
76029 14.418658 -159.518616 824.400024
76030 14.417526 -159.519318 816.750000
76031 14.416394 -159.520050 809.200012
76032 14.415264 -159.520752 801.400024
76033 14.414133 -159.521469 793.349976
76034 14.413000 -159.522186 785.250000
76035 14.411869 -159.522888 777.050049
76036 14.410738 -159.523605 768.849976
76037 14.409606 -159.524323 760.750000
76038 14.408474 -159.525024 752.650024
76039 14.407343 -159.525726 744.599976
76040 14.406214 -159.526459 736.799988
76041 14.405083 -159.527161 729.200012
76042 14.403954 -159.527863 721.599976
76043 14.402824 -159.528595 714.000000
76044 14.401695 -159.529297 706.300049
76045 14.400568 -159.529999 698.450012
76046 14.399442 -159.530716 690.549988
76047 14.398314 -159.531433 682.400024
76048 14.397186 -159.532135 673.950012
76049 14.396060 -159.532852 665.550049
76050 14.394934 -159.533569 657.500000
76051 14.393806 -159.534271 649.599976
76052 14.392681 -159.534973 641.750000
76053 14.391557 -159.535675 633.900024
76054 14.390433 -159.536407 625.849976
76055 14.389311 -159.537109 617.650024
76056 14.388188 -159.537811 609.250000
76057 14.387065 -159.538528 600.950012
76058 14.385941 -159.539230 593.150024
76059 14.384817 -159.539948 585.750000
76060 14.383694 -159.540649 578.599976
76061 14.382570 -159.541351 571.750000
76062 14.381446 -159.542053 565.150024
76063 14.380322 -159.542755 558.349976
76064 14.379199 -159.543472 551.049988
76065 14.378078 -159.544189 543.150024
76066 14.376957 -159.544891 534.450012
76067 14.375835 -159.545593 525.150024
76068 14.374714 -159.546310 515.700012
76069 14.373591 -159.547028 506.549988
76070 14.372468 -159.547729 498.000000
76071 14.371345 -159.548431 490.049988
76072 14.370220 -159.549149 482.400024
76073 14.369097 -159.549850 474.750000
76074 14.367974 -159.550568 467.000000
76075 14.366852 -159.551270 459.350006
76076 14.365729 -159.551971 451.500000
76077 14.364607 -159.552689 443.399994
76078 14.363485 -159.553391 435.250000
76079 14.362364 -159.554108 426.900024
76080 14.361243 -159.554810 418.600006
76081 14.360123 -159.555511 410.549988
76082 14.359003 -159.556213 402.600006
76083 14.357883 -159.556931 394.700012
76084 14.356764 -159.557648 386.899994
76085 14.355643 -159.558350 379.100006
76086 14.354525 -159.559052 371.450012
76087 14.353405 -159.559753 363.799988
76088 14.352284 -159.560471 356.450012
76089 14.351162 -159.561172 349.700012
76090 14.350040 -159.561874 343.250000
76091 14.348921 -159.562576 336.750000
76092 14.347803 -159.563278 329.950012
76093 14.346685 -159.563980 323.250000
76094 14.345572 -159.564697 317.200012
76095 14.344461 -159.565399 312.250000
76096 14.343349 -159.566101 308.950012
76097 14.342237 -159.566818 307.450012
76098 14.341125 -159.567505 307.100006
76099 14.340015 -159.568207 307.100006
76100 14.338908 -159.568909 306.549988
76101 14.337803 -159.569595 305.600006
76102 14.336699 -159.570282 304.700012
76103 14.335596 -159.570984 303.650024
76104 14.334496 -159.571671 302.600006
76105 14.333399 -159.572357 301.549988
76106 14.332305 -159.573059 300.600006
76107 14.331213 -159.573730 300.100006
76108 14.330124 -159.574432 300.049988
76109 14.329035 -159.575104 300.500000
76110 14.327950 -159.575806 301.750000
76111 14.326865 -159.576477 303.049988
76112 14.325785 -159.577179 303.200012
76113 14.324707 -159.577850 302.250000
76114 14.323629 -159.578522 300.700012
76115 14.322556 -159.579208 299.200012
76116 14.321484 -159.579895 298.250000
76117 14.320413 -159.580566 297.849976
76118 14.319340 -159.581238 297.849976
76119 14.318266 -159.581924 298.549988
76120 14.317190 -159.582596 299.850006
76121 14.316113 -159.583282 301.399994
76122 14.315033 -159.583954 302.599976
76123 14.313953 -159.584625 303.099976
76124 14.312874 -159.585312 303.299988
76125 14.311792 -159.585999 303.349976
76126 14.310711 -159.586670 303.450012
76127 14.309628 -159.587372 303.350006
76128 14.308543 -159.588043 303.299988
76129 14.307457 -159.588730 303.049988
76130 14.306372 -159.589417 302.350006
76131 14.305285 -159.590088 301.600006
76132 14.304195 -159.590790 300.850006
76133 14.303104 -159.591461 300.399994
76134 14.302013 -159.592148 300.500000
76135 14.300920 -159.592834 301.049988
76136 14.299829 -159.593506 301.549988
76137 14.298737 -159.594208 301.850006
76138 14.297644 -159.594879 302.149994
76139 14.296553 -159.595581 302.500000
76140 14.295462 -159.596283 302.650024
76141 14.294369 -159.596954 302.350006
76142 14.293277 -159.597656 301.700012
76143 14.292183 -159.598358 301.149994
76144 14.291090 -159.599045 300.950012
76145 14.289996 -159.599731 301.049988
76146 14.288902 -159.600433 301.250000
76147 14.287807 -159.601135 301.649994
76148 14.286713 -159.601822 302.600006
76149 14.285617 -159.602509 303.650024
76150 14.284520 -159.603210 305.049988
76151 14.283423 -159.603882 306.600006
76152 14.282326 -159.604584 307.650024
76153 14.281228 -159.605286 308.150024
76154 14.280130 -159.605957 308.049988
76155 14.279033 -159.606659 307.950012
76156 14.277933 -159.607361 308.450012
76157 14.276833 -159.608047 309.549988
76158 14.275730 -159.608734 311.100006
76159 14.274630 -159.609436 312.700012
76160 14.273531 -159.610138 313.399994
76161 14.272433 -159.610825 312.849976
76162 14.271338 -159.611511 311.549988
76163 14.270243 -159.612213 310.149994
76164 14.269148 -159.612915 309.049988
76165 14.268055 -159.613602 308.350006
76166 14.266962 -159.614288 308.100006
76167 14.265869 -159.614990 308.250000
76168 14.264778 -159.615692 308.500000
76169 14.263689 -159.616364 308.500000
76170 14.262598 -159.617065 308.349976
76171 14.261509 -159.617737 308.099976
76172 14.260420 -159.618439 307.849976
76173 14.259331 -159.619110 308.000000
76174 14.258240 -159.619812 308.549988
76175 14.257149 -159.620514 309.049988
76176 14.256058 -159.621185 309.299988
76177 14.254966 -159.621887 309.450012
76178 14.253874 -159.622589 309.500000
76179 14.252782 -159.623260 309.450012
76180 14.251687 -159.623962 309.649994
76181 14.250590 -159.624634 310.149994
76182 14.249494 -159.625336 310.700012
76183 14.248398 -159.626022 311.049988
76184 14.247303 -159.626709 310.799988
76185 14.246207 -159.627411 309.950012
76186 14.245112 -159.628098 308.700012
76187 14.244017 -159.628784 307.500000
76188 14.242919 -159.629486 306.899994
76189 14.241819 -159.630188 307.149994
76190 14.240719 -159.630859 308.100006
76191 14.239616 -159.631561 309.400024
76192 14.238514 -159.632263 310.549988
76193 14.237413 -159.632935 310.850006
76194 14.236313 -159.633636 310.400024
76195 14.235212 -159.634338 309.600006
76196 14.234111 -159.635025 308.799988
76197 14.233009 -159.635727 308.200012
76198 14.231907 -159.636414 308.049988
76199 14.230804 -159.637115 308.299988
76200 14.229702 -159.637817 308.549988
76201 14.228600 -159.638519 308.850006
76202 14.227494 -159.639221 309.149994
76203 14.226389 -159.639923 309.500000
76204 14.225283 -159.640610 309.750000
76205 14.224176 -159.641296 309.950012
76206 14.223069 -159.641998 310.850006
76207 14.221962 -159.642700 312.200012
76208 14.220856 -159.643387 313.500000
76209 14.219751 -159.644089 314.200012
76210 14.218647 -159.644775 313.900024
76211 14.217545 -159.645477 312.750000
76212 14.216442 -159.646179 311.099976
76213 14.215340 -159.646881 309.450012
76214 14.214237 -159.647583 308.049988
76215 14.213135 -159.648270 307.350006
76216 14.212032 -159.648972 307.200012
76217 14.210930 -159.649658 307.400024
76218 14.209827 -159.650360 307.850006
76219 14.208723 -159.651047 308.350006
76220 14.207621 -159.651733 308.950012
76221 14.206518 -159.652435 309.399994
76222 14.205416 -159.653137 309.500000
76223 14.204313 -159.653824 309.299988
76224 14.203211 -159.654510 308.799988
76225 14.202108 -159.655212 308.549988
76226 14.201008 -159.655914 308.750000
76227 14.199905 -159.656616 309.349976
76228 14.198803 -159.657288 310.399994
76229 14.197701 -159.657990 311.250000
76230 14.196600 -159.658691 311.450012
76231 14.195499 -159.659378 311.049988
76232 14.194400 -159.660080 310.250000
76233 14.193298 -159.660767 309.200012
76234 14.192196 -159.661469 308.250000
76235 14.191093 -159.662170 307.750000
76236 14.189991 -159.662857 307.600006
76237 14.188887 -159.663544 307.700012
76238 14.187782 -159.664246 307.950012
76239 14.186678 -159.664948 308.049988
76240 14.185572 -159.665649 308.000000
76241 14.184465 -159.666336 307.899994
76242 14.183361 -159.667023 307.700012
76243 14.182255 -159.667725 307.850006
76244 14.181149 -159.668427 308.400024
76245 14.180042 -159.669113 308.950012
76246 14.178936 -159.669815 309.700012
76247 14.177830 -159.670517 310.100006
76248 14.176723 -159.671219 309.799988
76249 14.175617 -159.671921 309.200012
76250 14.174509 -159.672623 308.599976
76251 14.173400 -159.673325 308.149994
76252 14.172289 -159.674011 308.000000
76253 14.171177 -159.674713 308.350006
76254 14.170063 -159.675415 309.049988
76255 14.168950 -159.676117 309.799988
76256 14.167837 -159.676819 310.049988
76257 14.166723 -159.677521 309.600006
76258 14.165609 -159.678223 308.700012
76259 14.164495 -159.678925 308.100006
76260 14.163380 -159.679626 308.149994
76261 14.162264 -159.680313 308.399994
76262 14.161150 -159.681015 308.500000
76263 14.160036 -159.681717 308.250000
76264 14.158923 -159.682419 307.799988
76265 14.157810 -159.683121 307.450012
76266 14.156699 -159.683823 307.349976
76267 14.155588 -159.684525 307.799988
76268 14.154478 -159.685226 308.600006
76269 14.153369 -159.685928 309.399994
76270 14.152261 -159.686615 310.250000
76271 14.151154 -159.687317 310.350006
76272 14.150045 -159.688019 309.700012
76273 14.148937 -159.688721 308.750000
76274 14.147828 -159.689407 307.650024
76275 14.146718 -159.690109 306.900024
76276 14.145608 -159.690811 306.350006
76277 14.144499 -159.691498 306.150024
76278 14.143389 -159.692200 306.049988
76279 14.142278 -159.692902 306.049988
76280 14.141167 -159.693604 306.549988
76281 14.140058 -159.694305 307.799988
76282 14.138950 -159.694992 310.350006
76283 14.137844 -159.695694 314.350006
76284 14.136740 -159.696396 319.850006
76285 14.135635 -159.697083 326.899994
76286 14.134531 -159.697784 335.299988
76287 14.133429 -159.698486 344.299988
76288 14.132328 -159.699188 352.450012
76289 14.131227 -159.699890 359.500000
76290 14.130124 -159.700592 366.299988
76291 14.129019 -159.701294 373.400024
76292 14.127914 -159.701996 381.299988
76293 14.126807 -159.702682 389.549988
76294 14.125698 -159.703384 397.850006
76295 14.124588 -159.704071 406.250000
76296 14.123478 -159.704773 414.849976
76297 14.122366 -159.705475 423.599976
76298 14.121254 -159.706177 432.250000
76299 14.120139 -159.706879 440.549988
76300 14.119023 -159.707581 448.600006
76301 14.117907 -159.708282 456.500000
76302 14.116789 -159.708984 464.099976
76303 14.115671 -159.709671 471.649994
76304 14.114555 -159.710373 479.200012
76305 14.113440 -159.711075 486.750000
76306 14.112326 -159.711777 494.649994
76307 14.111212 -159.712494 502.700012
76308 14.110098 -159.713196 510.549988
76309 14.108985 -159.713898 518.549988
76310 14.107872 -159.714600 526.750000
76311 14.106761 -159.715302 534.849976
76312 14.105649 -159.716003 542.449951
76313 14.104538 -159.716690 549.699951
76314 14.103427 -159.717392 557.049988
76315 14.102317 -159.718109 564.799988
76316 14.101208 -159.718811 572.799988
76317 14.100098 -159.719513 580.949951
76318 14.098986 -159.720215 588.900024
76319 14.097872 -159.720917 596.950012
76320 14.096756 -159.721619 605.800049
76321 14.095639 -159.722321 614.650024
76322 14.094521 -159.723022 622.950012
76323 14.093401 -159.723724 630.799988
76324 14.092279 -159.724426 638.150024
76325 14.091157 -159.725128 645.200012
76326 14.090034 -159.725830 652.450012
76327 14.088909 -159.726532 660.150024
76328 14.087784 -159.727249 668.099976
76329 14.086659 -159.727966 676.500000
76330 14.085533 -159.728668 685.400024
76331 14.084404 -159.729370 694.400024
76332 14.083275 -159.730087 703.300049
76333 14.082144 -159.730804 711.800049
76334 14.081013 -159.731506 719.700012
76335 14.079881 -159.732208 727.049988
76336 14.078749 -159.732925 734.049988
76337 14.077618 -159.733627 741.000000
76338 14.076490 -159.734344 748.400024
76339 14.075363 -159.735046 756.199951
76340 14.074238 -159.735748 764.400024
76341 14.073116 -159.736465 772.700012
76342 14.071993 -159.737183 780.550049
76343 14.070871 -159.737885 788.000000
76344 14.069748 -159.738602 795.250000
76345 14.068624 -159.739319 802.849976
76346 14.067499 -159.740021 811.099976
76347 14.066374 -159.740723 819.750000
76348 14.065247 -159.741425 828.299988
76349 14.064119 -159.742142 836.500000
76350 14.062990 -159.742844 844.349976
76351 14.061859 -159.743561 852.000000
76352 14.060729 -159.744263 859.500000
76353 14.059597 -159.744965 867.000000
76354 14.058466 -159.745682 874.750000
76355 14.057335 -159.746399 882.700012
76356 14.056202 -159.747101 890.750000
76357 14.055069 -159.747818 898.900024
76358 14.053936 -159.748535 907.099976
76359 14.052803 -159.749237 915.200012
76360 14.051669 -159.749954 923.250000
76361 14.050534 -159.750671 931.349976
76362 14.049399 -159.751373 939.349976
76363 14.048264 -159.752106 947.299988
76364 14.047127 -159.752808 955.299988
76365 14.045990 -159.753525 963.250000
76366 14.044852 -159.754242 971.200012
76367 14.043715 -159.754944 979.099976
76368 14.042576 -159.755676 986.849976
76369 14.041437 -159.756378 994.650024
76370 14.040297 -159.757111 1002.549988
76371 14.039156 -159.757813 1010.450012
76372 14.038017 -159.758545 1018.250000
76373 14.036879 -159.759247 1025.849976
76374 14.035738 -159.759979 1033.099976
76375 14.034599 -159.760681 1040.300049
76376 14.033461 -159.761414 1048.050049
76377 14.032320 -159.762115 1056.149902
76378 14.031179 -159.762848 1064.550049
76379 14.030039 -159.763580 1073.050049
76380 14.028898 -159.764282 1081.349976
76381 14.027756 -159.765015 1089.550049
76382 14.026611 -159.765717 1097.550049
76383 14.025465 -159.766449 1105.449951
76384 14.024319 -159.767151 1113.350098
76385 14.023173 -159.767883 1121.150024
76386 14.022026 -159.768585 1128.949951
76387 14.020878 -159.769318 1136.900024
76388 14.019732 -159.770050 1145.000000
76389 14.018584 -159.770752 1153.199951
76390 14.017437 -159.771484 1161.449951
76391 14.016290 -159.772217 1169.800049
76392 14.015142 -159.772934 1178.099976
76393 14.013995 -159.773651 1186.199951
76394 14.012847 -159.774384 1194.099976
76395 14.011698 -159.775116 1201.750000
76396 14.010550 -159.775818 1209.250000
76397 14.009400 -159.776550 1216.750000
76398 14.008251 -159.777267 1224.250000
76399 14.007103 -159.777985 1231.800049
76400 14.005954 -159.778717 1239.500000
76401 14.004806 -159.779449 1247.250000
76402 14.003657 -159.780151 1255.099976
76403 14.002509 -159.780884 1263.050049
76404 14.001360 -159.781616 1271.000000
76405 14.000211 -159.782318 1279.099976
76406 13.999062 -159.783051 1287.300049
76407 13.997911 -159.783783 1295.550049
76408 13.996760 -159.784500 1303.849976
76409 13.995609 -159.785217 1312.000000
