Date,Start_UTC,GGALT,GGLAT,GGLON,ATX,PSXC,RHUM,TASX,THDG,PITCH,WSC,WDC,WIC
2017-02-22,21:48:57,7653.707520,40.342575,-101.705551,-33.505917,377.602783,7.978209,220.229172,78.857788,2.023329,36.922905,262.297943,-0.351800
2017-02-22,21:48:58,7653.879395,40.343002,-101.702629,-33.515823,377.590515,8.016076,220.287598,78.875092,2.039369,36.839722,262.306458,-0.405574
2017-02-22,21:48:59,7654.088379,40.343433,-101.699661,-33.513672,377.596802,8.104136,220.327225,78.904877,2.053476,36.763615,262.151825,-0.440995
2017-02-22,21:49:00,7654.313477,40.343864,-101.696709,-33.501198,377.552216,8.107599,220.334488,78.918983,2.070355,36.733997,262.332062,-0.520231
2017-02-22,21:49:01,7654.531738,40.344299,-101.693726,-33.484406,377.567963,8.061419,220.290314,78.913666,2.060768,36.753582,262.382477,-0.548254
2017-02-22,21:49:02,7654.710938,40.344730,-101.690758,-33.480225,377.570465,8.046708,220.269897,78.909126,2.049588,36.756805,262.538818,-0.511872
2017-02-22,21:49:03,7654.854004,40.345150,-101.687874,-33.491039,377.518463,8.076686,220.294830,78.894783,2.030683,36.715126,262.633545,-0.461724
2017-02-22,21:49:04,7655.068359,40.345592,-101.684822,-33.486992,377.559418,8.087497,220.287781,78.888702,2.018890,36.706280,262.623047,-0.451687
2017-02-22,21:49:05,7655.175293,40.346024,-101.681854,-33.487839,377.539398,8.145059,220.305954,78.888702,2.017520,36.677193,262.708618,-0.431303
2017-02-22,21:49:06,7655.270996,40.346458,-101.678856,-33.479538,377.566254,8.102732,220.276932,78.886284,2.003226,36.700356,262.831512,-0.406308
2017-02-22,21:49:07,7655.361816,40.346905,-101.675766,-33.492912,377.536713,8.099482,220.323059,78.883896,1.993544,36.646179,262.866547,-0.356987
2017-02-22,21:49:08,7655.439941,40.347313,-101.672951,-33.496529,377.504364,8.063251,220.343033,78.886497,1.984036,36.621483,262.871429,-0.353342
2017-02-22,21:49:09,7655.513672,40.347744,-101.669983,-33.494797,377.538666,8.003348,220.334061,78.897552,1.990088,36.621258,262.771912,-0.344237
2017-02-22,21:49:10,7655.604980,40.348194,-101.666862,-33.498859,377.515411,7.962286,220.362930,78.910278,1.988663,36.589783,262.786072,-0.344135
2017-02-22,21:49:11,7655.692383,40.348602,-101.664047,-33.485504,377.531647,7.917821,220.329514,78.912048,2.000215,36.609127,262.637299,-0.393528
2017-02-22,21:49:12,7655.787598,40.349033,-101.661079,-33.488556,377.504242,7.963451,220.375992,78.910286,2.007073,36.558231,262.637756,-0.387754
2017-02-22,21:49:13,7655.901855,40.349468,-101.658058,-33.482967,377.491516,7.914701,220.374756,78.906456,2.008917,36.553604,262.614197,-0.328457
2017-02-22,21:49:14,7656.037598,40.349892,-101.655144,-33.486874,377.491425,7.878652,220.419159,78.895889,2.001736,36.501328,262.526459,-0.309433
2017-02-22,21:49:15,7656.191895,40.350323,-101.652176,-33.473457,377.533844,7.821091,220.403305,78.892120,2.006728,36.512760,262.515625,-0.324766
2017-02-22,21:49:16,7656.359375,40.350750,-101.649223,-33.470142,377.517334,7.838294,220.418488,78.877426,2.004449,36.498898,262.578247,-0.335735
2017-02-22,21:49:17,7656.531738,40.351185,-101.646240,-33.464912,377.502991,7.868141,220.402252,78.860207,2.008943,36.514805,262.698059,-0.317194
2017-02-22,21:49:18,7656.710938,40.351616,-101.643272,-33.462914,377.490326,7.900781,220.395966,78.841614,2.006104,36.524563,262.822906,-0.331029
2017-02-22,21:49:19,7656.883789,40.352036,-101.640388,-33.462994,377.474487,7.855989,220.398438,78.820648,2.006314,36.520199,262.827881,-0.337722
2017-02-22,21:49:20,7657.051270,40.352478,-101.637337,-33.469475,377.451660,7.856753,220.447723,78.792740,1.997769,36.472607,262.913574,-0.331321
2017-02-22,21:49:21,7657.195801,40.352913,-101.634377,-33.464745,377.465454,7.865239,220.465530,78.760979,1.987809,36.457249,262.963806,-0.321493
2017-02-22,21:49:22,7657.307617,40.353348,-101.631378,-33.457150,377.484985,7.855443,220.442200,78.745789,1.969746,36.477932,262.887909,-0.330796
2017-02-22,21:49:23,7657.362793,40.353798,-101.628288,-33.464447,377.460541,7.898257,220.504562,78.740425,1.955724,36.418552,262.905304,-0.349035
2017-02-22,21:49:24,7657.355469,40.354210,-101.625473,-33.458286,377.447113,7.874145,220.507660,78.757164,1.948700,36.425388,262.965424,-0.362946
2017-02-22,21:49:25,7657.303223,40.354652,-101.622444,-33.463970,377.416412,7.826361,220.535889,78.783508,1.932869,36.406307,262.975250,-0.275597
2017-02-22,21:49:26,7657.241699,40.355099,-101.619392,-33.469276,377.421997,7.834624,220.569382,78.818596,1.908311,36.383236,262.978577,-0.219468
2017-02-22,21:49:27,7657.169922,40.355507,-101.616570,-33.468945,377.442657,7.789618,220.609253,78.869781,1.891736,36.353882,262.951935,-0.244529
2017-02-22,21:49:28,7657.069336,40.355923,-101.613686,-33.463383,377.440002,7.662154,220.608398,78.919098,1.900238,36.365536,262.891510,-0.269574
2017-02-22,21:49:29,7656.949707,40.356365,-101.610634,-33.466309,377.471619,7.665289,220.570068,78.976196,1.900681,36.414413,262.858032,-0.267534
2017-02-22,21:49:30,7656.825195,40.356792,-101.607666,-33.460564,377.526123,7.664368,220.542633,79.010422,1.895621,36.459244,262.960571,-0.251829
2017-02-22,21:49:31,7656.690430,40.357216,-101.604713,-33.455112,377.508728,7.682305,220.565964,78.997063,1.897395,36.455257,263.109344,-0.270513
2017-02-22,21:49:32,7656.547852,40.357643,-101.601723,-33.442753,377.487335,7.681808,220.584000,78.987999,1.916684,36.444508,263.058472,-0.333195
2017-02-22,21:49:33,7656.420410,40.358067,-101.598755,-33.440636,377.508301,7.641452,220.540054,79.006546,1.945103,36.495697,263.106171,-0.323392
2017-02-22,21:49:34,7656.438477,40.358494,-101.595772,-33.465660,377.487701,7.684297,220.584076,79.014084,1.936303,36.451054,262.985504,-0.237297
2017-02-22,21:49:35,7656.424805,40.358917,-101.592812,-33.473068,377.496857,7.699471,220.562439,79.026146,1.948153,36.478226,263.036072,-0.326079
2017-02-22,21:49:36,7656.425781,40.359341,-101.589844,-33.471607,377.509338,7.701457,220.524399,79.041771,1.965630,36.519020,263.073792,-0.285004
2017-02-22,21:49:37,7656.473633,40.359768,-101.586861,-33.483715,377.467377,7.746776,220.528931,79.044739,1.962775,36.510498,262.988525,-0.261768
2017-02-22,21:49:38,7656.556641,40.360188,-101.583900,-33.488010,377.458710,7.801962,220.522049,79.045853,1.962445,36.522503,263.122620,-0.261920
2017-02-22,21:49:39,7656.659668,40.360611,-101.580933,-33.480526,377.522430,7.828131,220.455063,79.045006,1.974595,36.581200,263.036102,-0.258881
2017-02-22,21:49:40,7656.784180,40.361027,-101.578011,-33.492188,377.487030,7.797381,220.479370,79.043198,1.970169,36.555763,262.963440,-0.228816
2017-02-22,21:49:41,7656.932129,40.361458,-101.574989,-33.480545,377.514099,7.788688,220.421295,79.040077,1.964126,36.611332,262.928711,-0.165634
2017-02-22,21:49:42,7657.089355,40.361881,-101.572021,-33.487820,377.463959,7.770900,220.446167,79.028915,1.949803,36.588604,262.941132,-0.148229
2017-02-22,21:49:43,7657.235352,40.362289,-101.569168,-33.502293,377.445465,7.773221,220.459793,79.021759,1.943074,36.581905,262.992950,-0.147789
2017-02-22,21:49:44,7657.369629,40.362728,-101.566078,-33.501369,377.487427,7.766206,220.424713,79.010269,1.935371,36.618286,262.978546,-0.184285
2017-02-22,21:49:45,7657.449707,40.363155,-101.563110,-33.502808,377.460083,7.743423,220.426895,78.993393,1.931596,36.624710,263.041809,-0.256152
2017-02-22,21:49:46,7657.465332,40.363583,-101.560104,-33.502399,377.455475,7.658444,220.406631,78.986588,1.917078,36.653214,263.024658,-0.208982
2017-02-22,21:49:47,7657.427734,40.364025,-101.557014,-33.509430,377.432434,7.664297,220.418106,78.967972,1.888676,36.649826,262.992706,-0.179794
2017-02-22,21:49:48,7657.335449,40.364429,-101.554192,-33.509724,377.404480,7.650556,220.447739,78.955551,1.869594,36.631039,262.974731,-0.164631
2017-02-22,21:49:49,7657.193848,40.364841,-101.551338,-33.510456,377.461761,7.621101,220.444321,78.952141,1.854908,36.653454,262.993591,-0.120458
2017-02-22,21:49:50,7657.006836,40.365284,-101.548256,-33.511803,377.464691,7.640739,220.490555,78.949127,1.851196,36.624023,262.973206,-0.108727
2017-02-22,21:49:51,7656.816895,40.365711,-101.545280,-33.505211,377.508636,7.656966,220.498276,78.951424,1.851196,36.636097,262.987762,-0.123028
2017-02-22,21:49:52,7656.633789,40.366131,-101.542358,-33.503090,377.528076,7.682282,220.510086,78.950699,1.851196,36.638302,262.942444,-0.112861
2017-02-22,21:49:53,7656.453613,40.366566,-101.539337,-33.498901,377.540863,7.712367,220.521210,78.948380,1.849296,36.643265,262.921600,-0.069277
2017-02-22,21:49:54,7656.298828,40.366993,-101.536369,-33.502438,377.521393,7.744193,220.543716,78.944054,1.868258,36.637661,262.944183,-0.059422
2017-02-22,21:49:55,7656.193848,40.367424,-101.533379,-33.509651,377.505280,7.744782,220.562439,78.924072,1.886192,36.633511,262.977997,-0.079877
2017-02-22,21:49:56,7656.144531,40.367851,-101.530426,-33.503132,377.554596,7.766615,220.566559,78.909904,1.902549,36.642002,263.066345,-0.120015
2017-02-22,21:49:57,7656.143066,40.368279,-101.527451,-33.504284,377.549042,7.781168,220.586044,78.890808,1.922912,36.626564,263.091553,-0.154876
2017-02-22,21:49:58,7656.183105,40.368706,-101.524498,-33.511948,377.511810,7.793416,220.660187,78.863976,1.938068,36.547565,262.977692,-0.209626
2017-02-22,21:49:59,7656.242676,40.369137,-101.521507,-33.505821,377.531647,7.761675,220.676254,78.858437,1.962335,36.530342,263.030334,-0.304860
2017-02-22,21:50:00,7656.293945,40.369568,-101.518539,-33.502987,377.517120,7.696239,220.656158,78.860420,1.961454,36.542385,263.013794,-0.355487
2017-02-22,21:50:01,7656.307129,40.369991,-101.515617,-33.503563,377.499176,7.672803,220.656479,78.845612,1.944562,36.542854,263.142700,-0.379611
2017-02-22,21:50:02,7656.264160,40.370426,-101.512596,-33.508747,377.470367,7.595202,220.702255,78.834839,1.929547,36.493675,263.181976,-0.369525
2017-02-22,21:50:03,7656.166992,40.370857,-101.509628,-33.504940,377.515228,7.619468,220.704956,78.827377,1.920505,36.485126,263.088562,-0.368308
2017-02-22,21:50:04,7656.115723,40.371281,-101.506706,-33.515461,377.497742,7.659474,220.772705,78.812958,1.915815,36.416904,263.135742,-0.404487
2017-02-22,21:50:05,7655.936523,40.371719,-101.503685,-33.512470,377.521698,7.604664,220.779831,78.714859,1.916161,36.406204,263.085510,-0.420632
2017-02-22,21:50:06,7655.693848,40.372154,-101.500710,-33.502544,377.584015,7.581984,220.746475,78.507790,1.923849,36.431667,262.963959,-0.400431
2017-02-22,21:50:07,7655.437500,40.372601,-101.497726,-33.503941,377.627991,7.644353,220.746323,78.221138,1.953178,36.429832,263.005432,-0.429624
2017-02-22,21:50:08,7655.236816,40.373047,-101.494781,-33.514431,377.600952,7.672659,220.807022,77.915016,1.999212,36.360706,262.968109,-0.474036
2017-02-22,21:50:09,7655.123535,40.373508,-101.491814,-33.498661,377.641357,7.657723,220.740524,77.593178,2.037505,36.420906,263.067291,-0.490234
2017-02-22,21:50:10,7655.102539,40.373993,-101.488777,-33.505402,377.625854,7.691511,220.746811,77.259018,2.059012,36.392365,262.970398,-0.515569
2017-02-22,21:50:11,7655.160156,40.374462,-101.485901,-33.502758,377.596802,7.764942,220.746796,76.941643,2.087649,36.383205,263.157349,-0.540637
2017-02-22,21:50:12,7655.297852,40.374954,-101.482948,-33.502502,377.636810,7.762514,220.719009,76.659805,2.121577,36.388718,263.202209,-0.555501
2017-02-22,21:50:13,7655.514648,40.375458,-101.479980,-33.497555,377.630463,7.681533,220.692703,76.516525,2.185039,36.383430,263.226929,-0.515753
2017-02-22,21:50:14,7655.842773,40.375961,-101.477051,-33.498226,377.596283,7.700408,220.671524,76.565414,2.185777,36.377567,263.418854,-0.545127
2017-02-22,21:50:15,7656.210449,40.376465,-101.474098,-33.506916,377.539398,7.661154,220.713058,76.876312,2.144326,36.298523,263.474640,-0.517608
2017-02-22,21:50:16,7656.512695,40.376949,-101.471199,-33.511040,377.501648,7.688649,220.731232,77.389618,2.014879,36.258972,263.634369,-0.507804
2017-02-22,21:50:17,7656.600098,40.377438,-101.468193,-33.510620,377.513031,7.669429,220.766632,77.995483,1.899594,36.214367,263.708984,-0.581642
2017-02-22,21:50:18,7656.435547,40.377895,-101.465233,-33.514874,377.522400,7.643104,220.811798,78.648682,1.897345,36.164726,263.716766,-0.538118
2017-02-22,21:50:19,7656.221680,40.378330,-101.462288,-33.512516,377.570892,7.553929,220.835678,79.247894,1.964647,36.136730,263.677185,-0.554327
2017-02-22,21:50:20,7656.150391,40.378754,-101.459297,-33.508667,377.585480,7.533176,220.851166,79.690002,2.054711,36.112358,263.771027,-0.568804
2017-02-22,21:50:21,7656.311523,40.379158,-101.456322,-33.494175,377.599182,7.552168,220.811386,80.000000,2.125074,36.130947,263.865814,-0.621715
2017-02-22,21:50:22,7656.661621,40.379539,-101.453392,-33.494095,377.565521,7.625916,220.816269,80.274605,2.146271,36.094841,263.955078,-0.682020
2017-02-22,21:50:23,7657.110352,40.379925,-101.450363,-33.491177,377.546967,7.713752,220.807175,80.596710,2.150223,36.066254,263.991821,-0.712705
2017-02-22,21:50:24,7657.543945,40.380295,-101.447380,-33.491116,377.483032,7.800930,220.813644,80.988945,2.132936,36.015179,263.884521,-0.691951
2017-02-22,21:50:25,7657.915039,40.380653,-101.444336,-33.486481,377.513031,7.893862,220.812744,81.458069,2.075897,35.980450,263.822266,-0.655458
2017-02-22,21:50:26,7658.157227,40.381004,-101.441261,-33.498440,377.453522,7.938031,220.882584,81.993408,2.008835,35.887665,264.016357,-0.600732
2017-02-22,21:50:27,7658.218750,40.381306,-101.438423,-33.490589,377.480560,7.939344,220.856537,82.592964,1.939252,35.898712,263.925415,-0.571270
2017-02-22,21:50:28,7658.126953,40.381611,-101.435394,-33.485710,377.462891,7.932878,220.866623,83.224182,1.911564,35.881153,263.926208,-0.527525
2017-02-22,21:50:29,7657.933594,40.381901,-101.432274,-33.483147,377.518372,7.979883,220.865128,83.900185,1.895391,35.880257,264.023987,-0.462427
2017-02-22,21:50:30,7657.753418,40.382145,-101.429428,-33.477135,377.536194,7.971611,220.876022,84.589561,1.898539,35.873829,263.967743,-0.377060
2017-02-22,21:50:31,7657.643066,40.382370,-101.426506,-33.479778,377.512909,7.901358,220.957245,85.291229,1.938748,35.789883,263.998291,-0.328469
2017-02-22,21:50:32,7657.708008,40.382587,-101.423416,-33.472160,377.532013,7.895023,220.989807,85.977760,1.981988,35.748459,263.890930,-0.179442
2017-02-22,21:50:33,7658.006348,40.382774,-101.420403,-33.479450,377.513123,7.877087,221.040298,86.643394,2.002631,35.679478,264.054962,-0.133865
2017-02-22,21:50:34,7658.580078,40.382938,-101.417358,-33.486034,377.501007,7.889481,221.056107,87.271698,2.011436,35.643208,264.009674,-0.126912
2017-02-22,21:50:35,7659.176758,40.383083,-101.414223,-33.486622,377.508453,7.863492,221.082550,87.889229,2.015053,35.589996,264.032379,-0.160212
2017-02-22,21:50:36,7659.723633,40.383194,-101.411362,-33.486195,377.471008,7.864555,221.134781,88.511673,1.995559,35.514706,264.000580,-0.145939
2017-02-22,21:50:37,7660.249512,40.383289,-101.408348,-33.499306,377.442291,7.944430,221.200287,89.128754,1.958478,35.426575,263.945984,-0.148820
2017-02-22,21:50:38,7660.695313,40.383369,-101.405212,-33.503395,377.419250,7.964042,221.302597,89.753052,1.926795,35.311184,263.810699,-0.104903
2017-02-22,21:50:39,7661.009766,40.383419,-101.402313,-33.491310,377.432434,8.023731,221.378036,90.398628,1.881032,35.240810,263.484131,-0.026659
2017-02-22,21:50:40,7661.238281,40.383453,-101.399300,-33.481777,377.400513,8.053769,221.427505,91.043190,1.828363,35.156635,263.826569,0.052765
2017-02-22,21:50:41,7661.363281,40.383461,-101.396233,-33.466621,377.428497,8.094333,221.405426,91.693550,1.789807,35.187225,263.643005,0.029570
2017-02-22,21:50:42,7661.365723,40.383450,-101.393265,-33.466351,377.390533,8.171247,221.468430,92.342117,1.753416,35.126270,263.588776,0.095711
2017-02-22,21:50:43,7661.252441,40.383415,-101.390251,-33.434410,377.426483,8.179376,221.392410,92.995224,1.710601,35.203751,263.626038,0.118725
2017-02-22,21:50:44,7661.013672,40.383358,-101.387154,-33.446407,377.394501,8.206118,221.401215,93.649704,1.684948,35.188553,263.759827,0.158379
2017-02-22,21:50:45,7660.722656,40.383278,-101.384224,-33.438927,377.466248,8.189734,221.321854,94.313644,1.676600,35.277802,263.757965,0.202668
2017-02-22,21:50:46,7660.402832,40.383175,-101.381218,-33.454193,377.447021,8.235622,221.374176,94.989502,1.685055,35.236877,263.717529,0.242270
2017-02-22,21:50:47,7660.107910,40.383041,-101.378090,-33.455578,377.470337,8.207141,221.414658,95.671936,1.688195,35.197464,263.739136,0.310440
2017-02-22,21:50:48,7659.901855,40.382896,-101.375198,-33.443371,377.528961,8.202351,221.403656,96.360855,1.693733,35.209373,263.723877,0.320458
2017-02-22,21:50:49,7659.743164,40.382721,-101.372169,-33.429153,377.523346,8.125094,221.378555,97.037399,1.713433,35.229244,263.708252,0.291055
2017-02-22,21:50:50,7659.635254,40.382515,-101.369049,-33.423397,377.536560,8.110471,221.347839,97.700417,1.723708,35.252010,263.729401,0.334486
2017-02-22,21:50:51,7659.597168,40.382305,-101.366203,-33.431450,377.529022,8.085427,221.334564,98.357216,1.738396,35.240097,263.798798,0.353456
2017-02-22,21:50:52,7659.623535,40.382061,-101.363182,-33.427841,377.522125,8.101577,221.255905,98.998314,1.754697,35.289810,263.886047,0.342081
2017-02-22,21:50:53,7659.712891,40.381786,-101.360077,-33.431686,377.531372,8.094624,221.192184,99.621513,1.775266,35.323689,263.941315,0.297893
2017-02-22,21:50:54,7659.820313,40.381512,-101.357246,-33.444622,377.523773,8.128507,221.159851,100.235344,1.805544,35.315765,264.018951,0.174972
2017-02-22,21:50:55,7659.938477,40.381203,-101.354271,-33.441666,377.556732,8.133582,221.073471,100.836571,1.816270,35.372646,263.920654,0.084777
2017-02-22,21:50:56,7660.123535,40.380859,-101.351181,-33.467960,377.489777,8.147644,221.137955,101.429207,1.815298,35.265881,264.145386,0.096405
2017-02-22,21:50:57,7660.198242,40.380524,-101.348335,-33.467487,377.469696,8.188168,221.187378,102.026901,1.807059,35.180977,264.040039,0.101712
2017-02-22,21:50:58,7660.235840,40.380154,-101.345375,-33.441528,377.498871,8.151845,221.120682,102.632065,1.795674,35.220852,264.023743,0.156280
2017-02-22,21:50:59,7660.256836,40.379749,-101.342339,-33.438488,377.502594,8.133915,221.132538,103.245895,1.764267,35.184704,263.983276,0.291110
2017-02-22,21:51:00,7660.250977,40.379349,-101.339470,-33.425339,377.473541,8.154958,221.115097,103.877068,1.729166,35.191185,263.916962,0.340300
2017-02-22,21:51:01,7660.218750,40.378929,-101.336617,-33.411022,377.473541,8.139489,221.077606,104.534363,1.702194,35.231220,263.832092,0.526840
2017-02-22,21:51:02,7660.197266,40.378460,-101.333603,-33.414402,377.481079,8.105536,221.051102,105.192711,1.665898,35.225574,263.908112,0.641020
2017-02-22,21:51:03,7660.191406,40.377983,-101.330673,-33.415031,377.498260,8.074947,220.981949,105.835350,1.670279,35.255836,264.032440,0.548404
2017-02-22,21:51:04,7660.171875,40.377468,-101.327644,-33.413948,377.513397,8.045015,220.868057,106.490334,1.692210,35.338734,264.128204,0.480139
2017-02-22,21:51:05,7660.145020,40.376968,-101.324844,-33.426723,377.495117,8.042429,220.834946,107.131500,1.701178,35.341339,264.178467,0.443580
2017-02-22,21:51:06,7660.108887,40.376423,-101.321930,-33.436272,377.472443,8.052301,220.829666,107.772102,1.706946,35.317554,264.209381,0.423382
2017-02-22,21:51:07,7660.067383,40.375862,-101.319054,-33.423908,377.513184,8.043146,220.704742,108.405983,1.716078,35.396519,264.348145,0.398924
2017-02-22,21:51:08,7660.024902,40.375294,-101.316254,-33.419567,377.500549,7.996140,220.572083,109.024818,1.731253,35.486416,264.467377,0.362108
2017-02-22,21:51:09,7659.992188,40.374672,-101.313301,-33.434887,377.482574,8.043059,220.502991,109.640938,1.742020,35.568764,264.364044,0.387353
2017-02-22,21:51:10,7659.987793,40.374046,-101.310432,-33.447330,377.487854,7.988380,220.426331,110.257660,1.750026,35.533928,264.705170,0.386710
2017-02-22,21:51:11,7660.008301,40.373383,-101.307503,-33.475967,377.489349,7.998093,220.409500,110.869080,1.755835,35.538033,264.676453,0.351316
2017-02-22,21:51:12,7660.034180,40.372734,-101.304733,-33.500309,377.459442,8.043191,220.426483,111.472626,1.772781,35.463181,264.776489,0.256358
2017-02-22,21:51:13,7660.051270,40.372070,-101.301979,-33.497753,377.522308,8.066240,220.353943,112.074608,1.782971,35.485306,264.867401,0.200008
2017-02-22,21:51:14,7660.042480,40.371342,-101.299080,-33.503796,377.504517,8.093555,220.285355,112.680107,1.781529,35.493416,265.012726,0.095739
2017-02-22,21:51:15,7659.976563,40.370617,-101.296265,-33.500660,377.473724,8.115843,220.251083,113.295845,1.803461,35.534813,264.917114,0.021105
2017-02-22,21:51:16,7659.942383,40.369843,-101.293358,-33.486038,377.469116,8.116928,220.336212,113.921860,1.787654,35.462925,264.761688,0.069602
2017-02-22,21:51:17,7659.802734,40.369106,-101.290672,-33.448620,377.525665,8.050525,220.294220,114.552628,1.772589,35.484886,264.775696,0.081330
2017-02-22,21:51:18,7659.625488,40.368320,-101.287880,-33.433800,377.540466,8.059547,220.276138,115.177711,1.760078,35.474098,264.813477,0.122392
2017-02-22,21:51:19,7659.453613,40.367519,-101.285126,-33.411602,377.540039,8.012510,220.155640,115.798615,1.761108,35.549171,264.954376,0.176327
2017-02-22,21:51:20,7659.313965,40.366718,-101.282448,-33.421738,377.551331,7.918620,220.048996,116.416519,1.768840,35.609730,265.092834,0.195052
2017-02-22,21:51:21,7659.212402,40.365852,-101.279633,-33.465019,377.552704,7.980237,220.045105,117.019745,1.809544,35.542732,265.246674,0.062645
2017-02-22,21:51:22,7659.158691,40.364990,-101.276901,-33.476067,377.552612,7.950566,219.966095,117.610428,1.853064,35.563591,265.389282,-0.023508
2017-02-22,21:51:23,7659.149902,40.364067,-101.274048,-33.481953,377.558105,7.961712,219.923264,118.212662,1.879225,35.574535,265.428772,-0.075564
2017-02-22,21:51:24,7659.177246,40.363209,-101.271477,-33.502380,377.552124,7.915721,220.022781,118.820740,1.894359,35.497341,265.261597,-0.113784
2017-02-22,21:51:25,7659.237793,40.362309,-101.268837,-33.483860,377.538422,7.876947,220.110046,119.437057,1.902145,35.485645,264.975983,-0.058561
2017-02-22,21:51:26,7659.348633,40.361355,-101.266113,-33.440636,377.552704,7.800084,219.907303,120.046577,1.890253,35.444038,265.605316,-0.055552
2017-02-22,21:51:27,7659.467285,40.360397,-101.263451,-33.472252,377.552582,7.857291,219.872864,120.623413,1.905112,35.449718,265.642822,-0.149942
2017-02-22,21:51:28,7659.570313,40.359398,-101.260727,-33.484116,377.553772,7.919937,219.870758,121.219467,1.928320,35.440586,265.619629,-0.231067
2017-02-22,21:51:29,7659.654297,40.358433,-101.258163,-33.513290,377.516235,7.979916,219.992630,121.819504,1.931602,35.345581,265.449646,-0.284631
2017-02-22,21:51:30,7659.715820,40.357452,-101.255623,-33.506912,377.517365,8.053029,220.102234,122.418694,1.935544,35.207634,265.409882,-0.323215
2017-02-22,21:51:31,7659.770508,40.356400,-101.252937,-33.468140,377.549286,8.037256,220.061081,123.014687,1.934720,35.201488,265.489258,-0.327737
2017-02-22,21:51:32,7659.813477,40.355354,-101.250351,-33.446011,377.570648,8.031953,219.967621,123.605827,1.949277,35.239071,265.619751,-0.460693
2017-02-22,21:51:33,7659.809570,40.354263,-101.247704,-33.468185,377.508118,8.081616,220.110611,124.200523,1.975204,35.091942,265.511536,-0.571620
2017-02-22,21:51:34,7659.776367,40.353210,-101.245216,-33.442135,377.555878,8.092645,220.180695,124.795731,1.980286,34.978745,265.512817,-0.587248
2017-02-22,21:51:35,7659.772949,40.352135,-101.242714,-33.403816,377.595398,8.063229,220.149033,125.390450,1.980972,34.982052,265.552979,-0.623223
2017-02-22,21:51:36,7659.790527,40.351002,-101.240143,-33.373932,377.546967,8.054428,220.112366,125.985603,1.994211,35.002495,265.569794,-0.619890
2017-02-22,21:51:37,7659.738281,40.349861,-101.237602,-33.348396,377.588470,7.941946,219.994507,126.589844,1.994595,35.113483,265.621948,-0.583022
2017-02-22,21:51:38,7659.696777,40.348667,-101.235008,-33.352215,377.555054,7.970547,219.978073,127.187080,1.990475,35.109035,265.646576,-0.553557
2017-02-22,21:51:39,7659.667969,40.347561,-101.232651,-33.346493,377.583527,7.943546,219.913651,127.785355,1.987839,35.182568,265.657471,-0.530582
2017-02-22,21:51:40,7659.666504,40.346359,-101.230141,-33.345177,377.619537,7.914474,219.895309,128.384659,1.991013,35.061749,265.913910,-0.484947
2017-02-22,21:51:41,7659.722168,40.345184,-101.227737,-33.347729,377.594116,7.874099,219.924622,128.991119,2.006068,35.077164,265.810699,-0.418278
2017-02-22,21:51:42,7659.858887,40.344017,-101.225403,-33.349689,377.629761,7.883787,219.931396,129.598770,2.019576,35.061546,265.820679,-0.399323
2017-02-22,21:51:43,7660.091797,40.342739,-101.222893,-33.363514,377.601746,7.878331,219.987091,130.200012,2.042660,34.951977,265.867035,-0.426401
2017-02-22,21:51:44,7660.401855,40.341492,-101.220497,-33.364559,377.592560,7.827363,219.972702,130.781860,2.062752,34.912392,265.961426,-0.488608
2017-02-22,21:51:45,7660.752930,40.340225,-101.218109,-33.377548,377.567444,7.882748,219.975372,131.357300,2.070291,34.878738,265.996796,-0.549005
2017-02-22,21:51:46,7661.092773,40.338955,-101.215759,-33.386677,377.584198,7.943421,220.003311,131.931778,2.072104,34.800869,266.043488,-0.615525
2017-02-22,21:51:47,7661.390625,40.337646,-101.213394,-33.390732,377.565552,7.995143,220.023010,132.498505,2.069220,34.767094,266.040558,-0.674914
2017-02-22,21:51:48,7661.645508,40.336288,-101.210976,-33.403801,377.578094,8.002535,220.139114,133.065414,2.059827,34.676804,265.908752,-0.663216
2017-02-22,21:51:49,7661.834961,40.335030,-101.208786,-33.369076,377.535004,8.025298,220.089401,133.640640,2.061324,34.688553,266.008026,-0.639699
2017-02-22,21:51:50,7662.001465,40.333698,-101.206512,-33.351013,377.503662,7.976593,220.078934,134.222031,2.037909,34.702946,266.021942,-0.659512
2017-02-22,21:51:51,7662.118164,40.332340,-101.204224,-33.348469,377.535736,7.998927,220.119476,134.803726,2.018710,34.645504,266.038849,-0.569545
2017-02-22,21:51:52,7662.211426,40.330975,-101.201973,-33.337776,377.531830,7.993746,220.111740,135.382889,1.980382,34.598232,266.160400,-0.512476
2017-02-22,21:51:53,7662.384277,40.329521,-101.199631,-33.328712,377.517426,7.950590,220.063339,135.972244,1.976482,34.642410,266.249146,-0.365921
2017-02-22,21:51:54,7662.477051,40.328197,-101.197525,-33.323338,377.527679,7.991261,220.024124,136.575531,1.955511,34.655598,266.366302,-0.305520
2017-02-22,21:51:55,7662.611816,40.326809,-101.195366,-33.357319,377.509094,8.009659,220.068481,137.158234,1.963170,34.617702,266.383789,-0.276415
2017-02-22,21:51:56,7662.795898,40.325359,-101.193153,-33.374043,377.466370,7.984175,220.043564,137.716461,1.970940,34.579750,266.546417,-0.279917
2017-02-22,21:51:57,7663.014160,40.323921,-101.191002,-33.395813,377.499817,8.023776,220.043854,138.277069,1.971241,34.565048,266.623352,-0.262030
